Coord.Este[m],Coord.Sur[m],Profundidad[m]
1279.44,1048.79,255.50
1279.44,1079.63,270.04
1279.44,1110.48,282.04
1279.44,1141.33,287.28
1279.44,1172.17,289.82
1279.44,1203.02,290.20
1279.44,1233.87,288.52
1279.44,1264.71,284.59
1279.44,1295.56,278.76
1279.44,1326.41,269.72
1279.44,1357.25,254.14
1279.44,1388.10,241.82
1279.44,1418.95,234.26
1279.44,1449.79,227.09
1279.44,1480.64,221.05
1279.44,1511.49,215.74
1279.44,1542.34,209.52
1279.44,1573.18,202.37
1279.44,1604.03,192.51
1279.44,1634.88,178.94
1279.44,1665.72,163.73
1279.44,1696.57,148.18
1279.44,1727.42,133.24
1279.44,1758.26,119.53
1279.44,1789.11,107.75
1279.44,1819.96,101.26
1279.44,1850.80,96.57
1279.44,1881.65,91.73
1279.44,1912.50,89.92
1279.44,1943.34,85.81
1279.44,1974.19,83.29
1279.44,2005.04,83.71
1279.44,2035.88,82.25
1279.44,2066.73,78.71
1279.44,2097.58,73.42
1279.44,2128.42,69.24
1279.44,2159.27,65.84
1279.44,2190.12,60.59
1279.44,2220.96,56.96
1279.44,2251.81,54.12
1279.44,2282.66,51.72
1279.44,2313.50,50.24
1279.44,2344.35,49.73
1279.44,2375.20,49.80
1279.44,2406.04,50.64
1279.44,2436.89,52.10
1279.44,2467.74,54.71
1279.44,2498.58,59.05
1279.44,2529.43,62.99
1279.44,2560.28,66.39
1279.44,2591.12,67.54
1279.44,2621.97,66.98
1279.44,2652.82,63.78
1279.44,2683.66,59.80
1279.44,2714.51,55.35
1279.44,2745.36,50.78
1279.44,2776.20,47.42
1279.44,2807.05,44.11
1279.44,2837.90,42.13
1279.44,2868.74,40.65
1279.44,2899.59,39.33
1279.44,2930.44,38.21
1279.44,2961.28,38.00
1279.44,2992.13,37.41
1279.44,3022.98,36.91
1279.44,3053.82,36.15
1279.44,3084.67,35.35
1279.44,3115.52,34.64
1279.44,3146.36,33.93
1279.44,3177.21,33.40
1279.44,3208.06,32.98
1279.44,3238.90,32.81
1279.44,3269.75,32.47
1279.44,3300.60,32.26
1279.44,3331.44,32.11
1279.44,3362.29,31.94
1279.44,3393.14,31.79
1279.44,3423.98,31.63
1279.44,3454.83,31.35
1279.44,3485.68,31.10
1279.44,3516.52,30.94
1279.44,3547.37,30.72
1279.44,3578.22,30.74
1279.44,3609.06,30.64
1279.44,3639.91,30.48
1279.44,3670.76,30.35
1279.44,3701.60,30.13
1279.44,3732.45,30.04
1279.44,3763.30,29.94
1279.44,3794.14,29.83
1279.44,3824.99,29.54
1279.44,3855.84,29.21
1279.44,3886.68,29.12
1279.44,3917.53,29.03
1279.44,3948.38,28.93
1279.44,3979.22,28.89
1279.44,4010.07,28.72
1279.44,4040.92,28.40
1279.44,4071.76,28.33
1279.44,4102.61,28.17
1279.44,4133.46,28.05
1279.44,4164.30,27.99
1279.44,4195.15,27.82
1279.44,4226.00,27.68
1279.44,4256.84,27.48
1279.44,4287.69,27.47
1279.44,4318.54,27.28
1279.44,4349.38,26.92
1279.44,4380.23,27.03
1279.44,4411.08,27.04
1279.44,4441.92,27.00
1279.44,4472.77,26.99
1279.44,4503.62,26.85
1279.44,4534.46,26.59
1279.44,4565.31,26.41
1279.44,4596.16,26.33
1279.44,4627.01,26.28
1279.44,4657.85,26.40
1279.44,4688.70,26.26
1279.44,4719.55,26.38
1279.44,4750.39,26.39
1279.44,4781.24,26.33
1279.44,4812.09,26.24
1279.44,4842.93,26.15
1279.44,4873.78,26.09
1279.44,4904.63,25.98
1279.44,4935.47,25.94
1279.44,4966.32,25.81
1279.44,4997.17,25.78
1279.44,5028.01,25.71
1279.44,5058.86,25.58
1279.44,5089.71,25.59
1279.44,5120.55,25.53
1279.44,5151.40,25.49
1279.44,5182.25,25.42
1279.44,5213.09,25.45
1279.44,5243.94,25.46
1279.44,5274.79,25.44
1279.44,5305.63,25.41
1279.44,5336.48,25.32
1279.44,5367.33,25.22
1279.44,5398.17,25.12
1279.44,5429.02,25.05
1279.44,5459.87,24.97
1279.44,5490.71,24.88
1279.44,5521.56,24.80
1279.44,5552.41,24.70
1279.44,5583.25,24.58
1279.44,5614.10,24.44
